,,
876,119,20
879,120,15
882,120,11
885,119,11
888,119,22
891,121,24
894,122,15
897,122,19
900,122,20
903,122,13
906,119,15
909,120,14
912,120,17
915,120,20
918,120,15
921,120,11
924,119,23
927,119,14
930,118,16
933,118,12
936,118,14
939,118,12
942,118,18
945,118,12
948,118,15
951,119,17
954,119,12
957,119,13
960,118,19
963,119,16
966,118,12
969,118,14
972,118,17
975,117,6
978,117,15
981,117,14
984,117,13
987,117,13
990,117,13
993,117,18
996,117,14
999,117,16
1002,116,13
1005,116,16
1008,116,17
1011,116,13
1014,116,14
1017,116,21
1020,116,17
1023,116,19
1026,115,19
1029,115,10
1032,115,8
1035,115,16
1038,116,10
1041,116,16
1044,115,11
1047,116,9
1050,116,19
1053,116,11
1056,116,12
1059,116,19
1062,116,14
1065,116,12
1068,116,17
1071,116,15
1074,116,15
1077,116,18
1080,116,22
1083,116,20
1086,115,24
1089,115,10
1092,115,16
1095,115,10
1098,115,13
1101,115,13
1104,115,10
1107,115,13
1110,115,16
1113,115,15
1116,115,12
1119,115,12
1122,114,22
1125,114,14
1128,114,13
1131,114,14
1134,114,19
1137,114,12
1140,114,12
1143,115,19
1146,115,17
1149,115,17
1152,116,13
1155,116,8
1158,116,16
1161,116,8
1164,116,15
1167,116,20
1170,116,10
1173,116,13
1176,116,13
1179,116,16
1182,116,18
1185,116,21
1188,117,12
1191,117,11
1194,117,9
1197,116,16
1200,117,16
1203,117,13
1206,116,7
1209,116,13
1212,116,10
1215,117,9
1218,117,14
1221,117,13
1224,117,21
1227,117,13
1230,117,16
1233,117,13
1236,117,19
1239,117,17
1242,117,16
1245,117,19
1248,117,12
1251,117,18
1254,117,16
1257,117,13
1260,118,9
1263,117,18
1266,115,15
1269,115,12
1272,115,14
1275,115,13
1278,115,17
1281,115,10
1284,115,14
1287,115,18
1290,115,14
1293,115,12
1296,115,5
1299,115,13
1302,115,19
1305,115,10
1308,115,15
1311,116,13
1314,116,20
1317,116,11
1320,116,10
1323,116,20
1326,115,17
1329,115,14
1332,115,7
1335,115,14
1338,115,13
1341,115,15
1344,115,16
1347,115,13
1350,115,13
1353,116,10
1356,116,16
1359,116,14
1362,117,16
1365,117,15
1368,117,13
1371,116,8
1374,116,19
1377,116,17
1380,116,15
1383,116,14
1386,115,12
1389,115,19
1392,115,6
1395,115,22
1398,115,12
1401,115,14
1404,115,13
1407,115,10
1410,115,9
1413,115,16
1416,115,14
1419,115,12
1422,115,10
1425,115,18
1428,115,15
1431,115,18
1434,115,17
1437,115,15
1440,115,16
1443,115,22
1446,114,14
1449,114,13
1452,114,10
1455,114,12
1458,113,16
1461,113,12
1464,113,13
1467,113,12
1470,113,11
1473,113,18
1476,113,19
1479,113,14
1482,113,11
1485,114,15
1488,113,16
1491,113,17
1494,113,16
1497,112,15
1500,112,12
1503,112,18
1506,113,24
1509,113,16
1512,113,8
1515,113,15
1518,113,11
1521,113,18
1524,113,8
1527,113,14
1530,113,15
1533,113,16
1536,113,14
1539,113,14
1542,113,11
1545,113,15
1548,113,16
1551,113,11
1554,113,12
1557,113,17
1560,113,16
1563,113,13
1566,113,14
1569,113,16
1572,113,17
1575,114,7
1578,114,13
1581,114,10
1584,114,8
1587,114,14
1590,114,13
1593,114,16
1596,114,12
1599,114,19
1602,114,13
1605,113,15
1608,113,11
1611,113,20
1614,113,18
1617,113,14
1620,113,12
1623,113,18
1626,113,20
1629,113,13
1632,113,17
1635,113,13
1638,114,15
1641,114,18
1644,114,13
1647,114,14
1650,114,9
1653,114,18
1656,114,10
1659,114,11
1662,114,15
1665,114,16
1668,115,12
1671,116,17
1674,116,11
1677,114,14
1680,113,19
1683,114,18
1686,112,19
1689,112,10
1692,112,14
1695,112,15
1698,112,14
1701,112,15
1704,112,10
1707,112,16
1710,112,7
1713,112,10
1716,112,13
1719,112,18
1722,112,21
1725,112,19
1728,112,17
1731,112,17
1734,113,22
1737,112,14
1740,112,14
1743,112,15
1746,112,13
1749,112,11
1752,112,20
1755,113,18
1758,113,13
1761,113,16
1764,113,12
1767,112,16
1770,112,8
1773,112,12
1776,112,11
1779,112,18
1782,113,8
1785,112,14
1788,112,17
1791,113,16
1794,113,15
1797,113,14
1800,112,14
1803,112,13
1806,112,12
1809,111,12
1812,111,15
1815,111,18
1818,112,14
1821,111,18
1824,112,12
1827,111,9
1830,111,11
1833,112,17
1836,112,14
1839,112,16
1842,113,17
1845,113,9
1848,112,13
1851,113,13
1854,112,11
1857,112,13
1860,113,16
1863,113,13
1866,111,20
1869,111,11
1872,111,12
1875,111,14
1878,111,12
1881,111,12
1884,111,16
1887,111,17
1890,111,19
1893,111,15
1896,111,17
1899,111,17
1902,111,11
1905,111,12
1908,111,14
1911,111,11
1914,111,15
1917,112,15
1920,113,18
1923,112,14
1926,110,11
1929,110,12
1932,110,10
1935,110,9
1938,110,11
1941,110,15
1944,110,8
1947,110,11
1950,110,15
1953,110,10
1956,110,10
1959,110,6
1962,110,17
1965,109,12
1968,109,8
1971,109,17
1974,109,15
1977,109,15
1980,109,15
1983,109,6
1986,109,12
1989,110,7
1992,110,7
1995,110,14
1998,110,13
2001,110,12
2004,111,12
2007,111,21
2010,111,12
2013,111,14
2016,111,12
2019,111,11
2022,111,13
2025,112,14
2028,112,12
2031,112,9
2034,112,16
2037,112,15
2040,112,14
2043,112,16
2046,112,16
2049,111,12
2052,111,9
2055,111,9
2058,111,7
2061,111,11
2064,111,10
2067,111,17
2070,111,11
2073,111,14
2076,111,11
2079,111,14
2082,111,10
2085,111,8
2088,111,22
2091,110,9
2094,110,13
2097,109,15
2100,109,13
2103,109,12
2106,109,19
2109,109,13
2112,109,14
2115,109,14
2118,109,13
2121,109,14
2124,109,15
2127,110,16
2130,111,13
2133,111,14
2136,111,14
2139,111,15
2142,111,10
2145,111,13
2148,111,6
2151,111,17
2154,111,13
2157,111,16
2160,111,15
2163,111,12
2166,111,19
2169,111,14
2172,111,11
2175,111,13
2178,111,9
2181,111,11
2184,111,11
2187,111,11
2190,111,7
2193,111,14
2196,111,15
2199,111,9
2202,111,11
2205,111,13
2208,111,13
2211,111,12
2214,111,15
2217,111,15
2220,112,15
2223,111,11
2226,111,17
2229,111,12
2232,111,15
2235,110,9
2238,110,13
2241,110,17
2244,110,13
2247,111,9
2250,111,7
2253,112,10
2256,112,13
2259,112,13
2262,111,18
2265,112,12
2268,111,12
2271,112,11
2274,112,9
2277,112,15
2280,112,23
2283,112,14
2286,112,6
2289,112,9
2292,112,16
2295,113,7
2298,114,9
2301,114,13
2304,114,17
2307,115,13
2310,115,12
2313,116,13
2316,117,11
2319,117,14
2322,117,19
2325,116,21
2328,117,18
2331,117,11
2334,116,11
2337,117,23
2340,117,21
2343,117,19
2346,116,21
2349,115,9
2352,115,17
2355,115,14
2358,115,13
2361,115,9
2364,115,8
2367,115,9
2370,115,12
2373,115,12
2376,115,20
2379,115,11
2382,114,10
2385,114,19
2388,114,14
2391,113,13
2394,113,18
2397,113,12
2400,114,12
2403,114,15
2406,114,15
2409,114,11
2412,114,7
2415,114,14
2418,114,12
2421,114,11
2424,114,13
2427,114,11
2430,114,15
2433,113,14
2436,113,14
2439,113,19
2442,113,15
2445,113,9
2448,113,15
2451,113,16
2454,113,12
2457,113,15
2460,113,14
2463,113,15
2466,113,11
2469,113,11
2472,113,9
2475,113,16
2478,113,11
2481,113,14
2484,113,17
2487,113,10
2490,113,16
2493,113,13
2496,113,13
2499,113,15
2502,113,9
2505,113,13
2508,113,15
2511,113,13
2514,113,16
2517,114,16
2520,114,10
2523,113,11
2526,112,8
2529,112,12
2532,112,8
2535,112,6
2538,112,11
2541,112,12
2544,112,16
2547,112,13
2550,112,11
2553,112,13
2556,112,12
2559,112,14
2562,112,11
2565,112,12
2568,112,17
2571,112,12
2574,112,19
2577,112,17
2580,112,18
2583,112,13
2586,111,8
2589,110,13
2592,110,16
2595,110,18
2598,110,7
2601,110,6
2604,110,11
2607,110,7
2610,110,8
2613,110,16
2616,110,9
2619,110,17
2622,110,16
2625,110,21
2628,110,22
2631,110,13
2634,110,16
2637,110,11
2640,110,17
2643,111,16
2646,108,13
2649,108,11
2652,108,17
2655,108,12
2658,108,14
2661,108,13
2664,108,7
2667,108,7
2670,108,13
2673,108,7
2676,108,15
2679,108,10
2682,109,13
2685,108,9
2688,108,13
2691,109,7
2694,108,15
2697,108,15
2700,108,13
2703,109,11
2706,108,15
2709,108,13
2712,108,16
2715,108,9
2718,108,11
2721,108,11
2724,108,18
2727,108,15
2730,108,12
2733,108,10
2736,108,12
2739,108,8
2742,108,10
2745,108,10
2748,108,7
2751,108,12
2754,108,10
2757,109,11
2760,109,10
2763,109,7
2766,109,9
2769,109,8
2772,109,12
2775,109,12
2778,109,11
2781,109,7
2784,110,17
2787,110,4
2790,110,9
2793,110,17
2796,110,17
2799,110,8
2802,110,10
2805,110,19
2808,110,10
2811,110,7
2814,110,17
2817,110,14
2820,110,10
2823,111,13
2826,110,19
2829,110,15
2832,110,8
2835,110,19
2838,110,5
2841,110,15
2844,110,12
2847,110,12
2850,110,8
2853,110,14
2856,110,16
2859,110,12
2862,110,14
2865,110,11
2868,110,9
2871,110,12
2874,110,10
2877,110,14
2880,110,15
2883,110,14
2886,110,17
2889,110,18
2892,110,8
2895,110,20
2898,110,9
2901,110,11
2904,111,10
2907,111,14
2910,111,9
2913,111,16
2916,111,18
2919,112,13
2922,111,19
2925,111,20
2928,111,13
2931,112,13
2934,112,8
2937,112,17
2940,112,8
2943,112,10
2946,111,11
2949,111,13
2952,111,15
2955,111,7
2958,111,14
2961,111,12
2964,111,13
2967,111,14
2970,111,12
2973,111,11
2976,111,13
2979,111,18
2982,111,11
2985,111,10
2988,111,13
2991,112,14
2994,112,16
2997,112,16
3000,112,18
3003,111,16
3006,111,6
3009,111,14
3012,111,12
3015,111,10
3018,111,9
3021,111,8
3024,111,13
3027,111,8
3030,111,16
3033,111,14
3036,111,14
3039,111,13
3042,112,19
3045,112,22
3048,112,11
3051,112,6
3054,112,16
3057,112,18
3060,112,14
3063,112,11
3066,111,13
3069,111,7
3072,111,7
3075,111,10
3078,111,14
3081,111,9
3084,111,9
3087,111,11
3090,110,10
3093,110,14
3096,110,7
3099,110,17
3102,110,12
3105,110,10
3108,110,12
3111,110,16
3114,110,12
3117,110,6
3120,110,17
3123,110,14
3126,109,9
3129,109,15
3132,109,13
3135,109,11
3138,109,16
3141,109,8
3144,110,11
3147,110,16
3150,110,14
3153,110,13
3156,110,9
3159,111,12
3162,111,15
3165,111,3
3168,111,15
3171,111,10
3174,111,7
3177,111,7
3180,111,13
3183,110,12
3186,109,14
3189,110,12
3192,110,11
3195,110,5
3198,110,12
3201,110,9
3204,110,19
3207,110,13
3210,110,10
3213,110,10
3216,110,9
3219,110,14
3222,110,12
3225,110,9
3228,110,8
3231,110,18
3234,110,21
3237,111,16
3240,111,16
3243,112,18
3246,110,22
3249,110,21
3252,110,14
3255,109,8
3258,109,12
3261,109,14
3264,110,8
3267,110,10
3270,110,9
3273,110,12
3276,110,15
3279,109,21
3282,109,16
3285,109,16
3288,109,14
3291,109,12
3294,109,11
3297,109,11
3300,109,11
3303,109,14
3306,108,14
3309,108,10
3312,108,13
3315,108,9
3318,108,9
3321,108,12
3324,108,13
3327,108,14
3330,108,16
3333,108,12
3336,108,12
3339,108,13
3342,108,10
3345,108,13
3348,107,12
3351,108,8
3354,107,16
3357,107,17
3360,107,16
3363,107,15
3366,107,13
3369,107,11
3372,107,7
3375,107,14
3378,107,10
3381,107,13
3384,107,12
3387,107,12
3390,107,14
3393,107,9
3396,107,8
3399,107,17
3402,107,12
3405,107,15
3408,107,13
3411,107,16
3414,107,14
3417,107,16
3420,107,14
3423,107,14
3426,107,11
3429,107,10
3432,107,10
3435,107,11
3438,107,10
3441,107,15
3444,107,14
3447,107,16
3450,107,14
3453,107,11
3456,107,9
3459,107,14
3462,107,13
3465,107,14
3468,107,11
3471,107,12
3474,107,12
3477,107,18
3480,107,12
3483,107,16
3486,107,9
3489,108,10
3492,108,6
3495,108,11
3498,108,10
3501,108,8
3504,108,15
3507,108,13
3510,108,10
3513,108,11
3516,108,10
3519,108,15
3522,108,15
3525,108,18
3528,108,11
3531,108,14
3534,108,10
3537,109,12
3540,109,4
3543,109,14
3546,109,15
3549,109,21
3552,109,16
3555,109,13
3558,109,10
3561,109,8
3564,109,18
3567,109,8
3570,109,18
3573,109,11
3576,110,18
3579,110,20
3582,110,15
3585,110,9
3588,110,12
3591,111,9
3594,111,16
3597,110,17
